original_title,id,weighted_rating
Set It Off,9400,6.160376338515868
The Best Man,16162,6.128771615728562
Child's Play,10585,6.184878565034129
Sicko,2359,6.385565437529563
The Purge: Anarchy,238636,6.461401593162735
Down to You,10472,5.990665495972136
Harold & Kumar Go to White Castle,11282,6.3392257168804615
The Contender,6521,6.1397647498401255
Boiler Room,14181,6.18110004048748
Trading Places,1621,6.597263563536089
Black Christmas,9656,5.9143752340893165
Breakin' All the Rules,16428,6.086041381671061
Henry V,10705,6.208858859613481
The Savages,8272,6.185796328020648
Chasing Papi,24621,6.098556586592567
The Way of the Gun,1619,6.130701358802985
Igby Goes Down,9685,6.140495360957958
PCU,14425,6.089225931917149
The Ultimate Gift,14624,6.161695141627836
The Ice Pirates,10179,6.069627956767323
Gracie,15568,6.092064132534792
Trust the Man,14057,6.0717056594879315
Hamlet 2,12621,6.0945965822274735
Velvet Goldmine,1808,6.203705199762742
곡성,293670,6.374139127086075
Glee: The Concert Movie,67675,6.162476898955909
สุริโยไท,27329,6.086163265632145
Due occhi diabolici,29514,6.089918948864077
Barbecue,250349,6.028021427217552
All or Nothing,12454,6.132981684617131
Princess Kaiulani,39806,6.070076364600798
Opal Dream,15699,6.09424095097045
Flammen & Citronen,8883,6.153770810673494
Undiscovered,17926,6.068662292191461
Red Riding: In the Year of Our Lord 1974,291081,6.155985329118761
La Fille du RER,41248,6.087575101
Veronika Decides to Die,25968,6.067030631381538
Crocodile Dundee,9671,6.177639974201934
"Ultramarines: A Warhammer 40,000 Movie",52010,6.062606132109222
The I Inside,11588,6.079127439646655
Beneath Hill 60,43418,6.156221720897105
Polisse,71157,6.597518227870416
Awake,13483,6.165971203529802
Star Wars: Clone Wars (Volume 1),333355,6.161494294306737
Skin Trade,327833,6.056433798368817
The Lost Boys,1547,6.391895247352019
Crazy Heart,25196,6.285380512108254
The Rose,16323,6.120003119526452
Baggage Claim,175528,6.043115365346504
Barbarella,8069,6.029046279567063
Håkon Håkonsen,71805,6.094294594807052
Election,9451,6.256538350369727
The Namesake,16727,6.138999857774603
The DUFF,272693,6.547250491865745
Glitter,10696,5.962169423594455
The Haunting in Connecticut 2: Ghosts of Georgia,150202,5.999410836161644
실미도,19644,6.1126876394480725
Bright Star,29963,6.183614432205447
My Name Is Khan,26022,6.478455273849923
All Is Lost,152747,6.335152565138445
Limbo,62676,6.114595610334659
Namastey London,20360,6.113323402475538
The Wind That Shakes the Barley,1116,6.267933132919237
Yeh Jawaani Hai Deewani,185008,6.201178674828536
Quo Vadis,11620,6.165474563394753
Repo! The Genetic Opera,14353,6.166522254325373
Kurtlar vadisi - Irak,11818,6.077316840829416
Pulp Fiction,680,8.122509670830562
The Muppet Movie,11176,6.25897103493899
Nightcrawler,242582,7.331267365516636
Club Dread,11217,5.968220708108348
The Sound of Music,15121,6.826251050341078
Splash,2619,6.095949350965989
Little Miss Sunshine,773,7.072194094490406
Stand by Me,235,7.243223008629121
28 Days Later,170,6.804995978523563
You Got Served,14114,5.974722939073846
Escape from Alcatraz,10734,6.571938689254909
Brown Sugar,37964,6.130725293425503
A Thin Line Between Love and Hate,28121,6.0863287548139535
50/50,40807,6.6657304918676505
Shutter,10885,5.9383786245204355
That Awkward Moment,225565,6.097537977604077
Modern Problems,16471,6.0792404838888885
Kicks,385736,6.127680195893449
Much Ado About Nothing,11971,6.319765124660011
On Her Majesty's Secret Service,668,6.24923534813364
New Nightmare,11596,6.180712093337384
Drive Me Crazy,14429,6.071372592867418
Akeelah and the Bee,13751,6.154138531456933
Half Baked,9490,6.153376039363039
New in Town,14536,5.988359101013151
American Psycho,1359,6.98279378919119
The Good Girl,9962,6.095331941205769
Bon Cop Bad Cop,15049,6.116051812697242
The Boondock Saints II: All Saints Day,22821,6.043427529291437
The City of Your Final Destination,42819,6.089433875415271
Enough Said,209263,6.2563448991225235
Easy A,37735,6.548418112976251
The Inkwell,59930,6.079410623565657
Shadow of the Vampire,10873,6.178726581589498
Prom,51588,6.033577037289157
The Pallbearer,23570,6.035781613026058
Held Up,19489,6.076636456910487
Woman on Top,14629,6.059301069556477
Howards End,8293,6.186141006603604
Anomalisa,291270,6.441673537816548
Another Year,44009,6.199475599757339
8 femmes,1958,6.263376955540975
Showdown in Little Tokyo,13154,6.049204069666667
Clay Pigeons,26618,6.104523358657437
It's Kind of a Funny Story,43923,6.478369909895353
Made in Dagenham,46138,6.151367874921828
And When Did You Last See Your Father?,45791,6.1081444210493006
Prefontaine,26306,6.110958982198418
The Wicked Lady,110683,6.084507603503034
The Secret of Kells,26963,6.331804450732172
Begin Again,198277,6.853458392165453
Down in the Valley,7870,6.0789036702029975
Brooklyn Rules,13072,6.08717721773329
Restless,153397,6.081371412471496
The Singing Detective,30141,6.083959393702633
The Land Girls,17044,6.097856027005401
Fido,10288,6.172449728363896
The Wendell Baker Story,12183,6.07519892235899
Wild Target,44147,6.163215105509186
Pathology,12192,6.013457048210437
Wuthering Heights,36597,6.1326822311136215
10th & Wolf,13197,6.100672866707157
Dear Wendy,10913,6.073020620373134
Aloft,251321,6.041827087986513
アキラ,149,6.967138290630585
The Death and Life of Bobby Z,10425,6.05813490541047
Maurice Richard,49081,6.094317280314778
Swelter,256687,6.052817914301252
非常幸运,220488,6.074932780680752
Imagine Me & You,1544,6.269505071621103
Mr. Church,374461,6.229039109056549
Swimming Pool,302,6.146729239750139
Green Street Hooligans: Underground,182873,6.064454754052563
The Blood of Heroes,21512,6.086353139879635
Code of Honor,389425,6.051841258125414
Driving Miss Daisy,403,6.385712540687356
Soul Food,29461,6.1068901361500325
紅番區,33542,6.1938234148312015
Loin des hommes,283708,6.122053027543241
Thank You for Smoking,9388,6.5707187927202995
Hostel: Part II,1691,5.9061422830722385
An Education,24684,6.345976788484518
Shopgirl,2610,6.05779986215077
The Hotel New Hampshire,11308,6.084168157167649
Narc,11022,6.208143704374645
Men with Brooms,34341,6.079197297511753
Witless Protection,15365,6.0228714970497705
The Work and the Glory,36046,6.09424095097045
Extract,12569,6.012762117264659
Masked and Anonymous,24356,6.078697385739507
Betty Fisher et autres histoires,55903,6.097856027005401
Code 46,2577,6.108567531338606
Outside Bet,103903,6.093390653140635
Albert Nobbs,73873,6.110250014948246
Black November,312113,6.095835991904922
Ta Ra Rum Pum,14165,6.092554814120586
Persepolis,2011,6.702705168840001
The Hole,45650,5.9713320305629125
Die Welle,7735,6.843181747226797
The Neon Demon,301365,6.261164904892274
Harry Brown,25941,6.288403858127591
The Omega Code,29064,6.056013768055004
Juno,7326,6.775939087035888
Pound of Flesh,326284,6.047423345405996
Diamonds Are Forever,681,6.182380773341729
The Godfather,238,8.143527997586531
Flashdance,535,6.095875313128907
(500) Days of Summer,19913,6.976043495262254
The Piano,713,6.371686193419244
Magic Mike,77930,6.097587841348805
Darkness Falls,10727,5.880202991649972
Live and Let Die,253,6.222481218415977
My Dog Skip,17908,6.128905626779293
"Definitely, Maybe",8390,6.370874687290976
Jumping the Broom,57119,6.087539241332703
"Good Night, and Good Luck.",3291,6.2848712399777344
Capote,398,6.335855896564868
Desperado,8068,6.478382692615076
Logan's Run,10803,6.229371473420269
The Man with the Golden Gun,682,6.179676883073721
Action Jackson,10117,6.018364937139682
The Descent,9392,6.501269663126255
Michael Jordan to the Max,24977,6.112993161200669
Devil's Due,79316,5.710395792341373
Flirting with Disaster,2074,6.111091957682016
The Devil's Rejects,1696,6.247911645113261
Dope,308639,6.629095126354567
In Too Deep,22314,6.096570428094765
House of 1000 Corpses,2662,6.066566735023958
Alien Zone,77156,6.08570207697164
A Serious Man,12573,6.294356729207292
Get Low,44718,6.142641657310447
Warlock,11342,6.060615481078078
Beyond the Lights,241771,6.237835011976612
A Single Man,34653,6.559235641813828
The Last Temptation of Christ,11051,6.288185815660628
Outside Providence,14578,6.074869560908795
Bride & Prejudice,57825,6.146858274923303
Rabbit-Proof Fence,9555,6.16635713694157
Who's Your Caddy?,15581,6.039526655191926
Split Second,13006,6.0631635078044965
The Other Side of Heaven,16651,6.105472239517631
Veer-Zaara,4251,6.198455880221459
Redbelt,12400,6.122756469572833
Cyrus,39053,6.095074541065479
A Dog Of Flanders,104896,6.096654186950235
Auto Focus,14112,6.0945965822274735
Factory Girl,12271,6.104657773973733
We Need to Talk About Kevin,71859,6.719167471189467
The Christmas Candle,226354,6.091029360157612
The Mighty Macs,48620,6.07237526644186
Losin' It,33676,6.029879489912166
Mother and Child,37080,6.129754164642629
March or Die,25388,6.096433162571333
Les visiteurs,11687,6.45914677148812
Somewhere,39210,6.073466301425172
I Hope They Serve Beer in Hell,30128,6.083778730029703
Chairman of the Board,31535,6.035392922048634
Hesher,44835,6.229449592414428
Dom Hemingway,192134,6.02850172511585
Gerry,1956,6.103119041585971
The Heart of Me,24985,6.104999849154883
Freeheld,306745,6.277162937323904
The Extra Man,47088,6.086839384210697
Трудно быть богом,110402,6.126091699418754
Ca$h,27004,6.085703131397286
Wah-Wah,15013,6.096394886649899
The Boondock Saints,8374,6.682033907905684
Z 風暴,277519,6.09220523636027
Twixt,78381,5.981109286319149
Снежная королева,164372,6.0346238215391965
Alpha and Omega: The Legend of the Saw Tooth Cave,294512,6.096375438971679
Pale Rider,8879,6.3241905796636315
Stargate: The Ark of Truth,13001,6.2227491601111105
Dazed and Confused,9571,6.670702300641802
High School Musical 2,13649,6.097287180004745
Two Lovers and a Bear,325373,6.119113653364945
Criminal Activities,334527,6.056002817696164
Aimee & Jaguar,2211,6.099620314188119
The Chumscrubber,13919,6.141166213880551
Shade,14576,6.094709917331894
House at the End of the Street,82505,5.881982505220503
Incendies,46738,6.805230076446774
Ricordati di me,38970,6.077623017271273
Perrier’s Bounty,41009,6.062852774783322
Tropa de Elite,7347,6.786679329840918
Annabelle,250546,5.76165996362719
Bran Nue Dae,38415,6.08697025957969
Boyz n the Hood,650,6.525703484337267
La Bamba,16620,6.190114104273579
The Four Seasons,25113,6.098556586592567
Dressed to Kill,11033,6.218068628281162
The Adventures of Huck Finn,34723,6.0998876048717126
Go,9430,6.284373206210498
Friends with Money,8998,5.947154694393413
The Andromeda Strain,10514,6.27974381455256
Bats,10496,6.003834806469255
Nirgendwo in Afrika,1591,6.131854955162443
Shame,76025,6.585713108835659
Layer Cake,4836,6.484737669107211
The Work and the Glory II: American Zion,14631,6.109566090110961
The East,87499,6.212913561628298
A Home at the End of the World,18923,6.13477621469329
Aberdeen,26665,6.101496150635507
The Messenger,28089,6.233931568006421
Tracker,62255,6.092186314528864
Control,5708,6.394093213864
The Terminator,218,7.117225853046449
"Good bye, Lenin!",338,6.672355412162825
The Damned United,21641,6.283150520514334
The Return of the Living Dead,10925,6.414696254850671
Mallrats,2293,6.339143327133687
Grease,621,6.848247741210913
Platoon,792,6.966261203602316
Fahrenheit 9/11,1777,6.341174427498898
Butch Cassidy and the Sundance Kid,642,6.705918838196396
Mary Poppins,433,6.898548496744338
Ordinary People,16619,6.308739249855524
West Side Story,1725,6.4069794833533065
Caddyshack,11977,6.261643889340136
The Brothers,20322,6.0996152347792645
The Wood,16158,6.138512492543746
The Usual Suspects,629,7.72939055192221
A Nightmare on Elm Street 5: The Dream Child,10160,5.946017697707379
National Lampoon’s Van Wilder,11452,5.989760193041366
The Wrestler,12163,6.788179791653237
Duel in the Sun,32275,6.099241301481601
Best in Show,13785,6.205492405088544
Escape from New York,1103,6.487443518221104
School Daze,36739,6.097789637193844
Daddy Day Camp,14144,5.90810185636391
一個好人,10622,6.124624365103985
A Mighty Wind,13370,6.140311014168208
Mystic Pizza,11191,6.066429271350959
Sliding Doors,10215,6.225801546493358
Tales from the Hood,25066,6.065318243011696
The Last King of Scotland,1523,6.656628628326901
Halloween 5: The Revenge of Michael Myers,11361,5.916417586091798
Bernie,92591,6.216985709690308
Dolphins and Whales: Tribes of the Ocean,57612,6.1019073436833215
Pollock,12509,6.14974337718467
200 Cigarettes,15256,6.0945136122808705
The Words,83686,6.197995869231975
Casa De Mi Padre,80304,6.021371074357526
City Island,28053,6.201249133447972
The Guard,67913,6.330835861196485
College,13991,6.015101703370464
The Virgin Suicides,1443,6.622812729493406
Little Voice,8545,6.132827035688791
Miss March,19556,6.028560329033149
Wish I Was Here,231576,6.182614349877109
Simply Irresistible,16172,6.055050523112729
Hedwig and the Angry Inch,13403,6.2219723400581035
Only the Strong,15797,6.124673696017612
Goddess of Love,347764,6.095462006694574
Shattered Glass,13537,6.160356379490278
Novocaine,20794,6.0888834139443375
The Business of Strangers,31064,6.08428603833113
The Wild Bunch,576,6.485561854488209
The Wackness,13990,6.106148392059531
The First Great Train Robbery,11583,6.140311014168208
Morvern Callar,18602,6.142919491895658
Beastmaster 2: Through the Portal of Time,27549,6.060520063614977
The 5th Quarter,59728,6.071864426947965
La fleur du mal,10930,6.08891289364214
The Greatest,32395,6.098849498376539
Snow Flower and the Secret Fan,58882,6.0711815510171165
Come Early Morning,7547,6.091588478926421
Lucky Break,35944,6.100150150965263
Julia,42222,6.10223112442671
"Surfer, Dude",13827,6.04847526294754
Lake of Fire,44260,6.119682124411371
11:14,9282,6.248290819287228
Men of War,38940,6.06792222830724
Don McKay,35689,6.074966892547791
Deadfall,97614,5.97905604575923
A Shine of Rainbows,37206,6.098020476377245
The Hit List,58626,6.01364884392042
Emma,183894,6.167972131524823
Videodrome,837,6.477433812838859
L'Auberge espagnole,1555,6.334292364720977
Song One,244783,6.031488645236506
Oorlogswinter,16564,6.152162275043559
Freaky Deaky,168027,6.065734464589676
The Train,3482,6.192541554042618
Trade Of Innocents,135595,6.084672965973982
ต้มยำกุ้ง,8982,6.224502363734107
Stiff Upper Lips,89861,6.099475136083276
Bend It Like Beckham,455,6.140678364118207
Sunshine State,57022,6.092926271568562
Crossover,14351,6.068846004010033
Khiladi 786,147767,6.07369724515364
[REC]²,10664,6.216112831632695
Standing Ovation,55567,6.0764793382616
The Sting,9277,6.920384250090107
Chariots of Fire,9443,6.248874947588671
Diary of a Mad Black Woman,16186,6.121041914653679
Shine,7863,6.276064925731145
Don Jon,138697,5.959461236453187
High Plains Drifter,11901,6.451661632690792
Ghost World,1548,6.462451558227331
Iris,11889,6.1005256698502235
Galaxina,33155,6.03485386595554
Les Choristes,5528,6.67943204431935
Mambo Italiano,321,6.076110239056172
Wonderland,4997,6.103716703266502
Do the Right Thing,925,6.52128449538368
Harvard Man,27451,6.068388555478405
Le Havre,73532,6.17622814619233
Irréversible,979,6.518433859660917
R100,193722,6.066183979176968
Rang De Basanti,7913,6.222723053322348
Animals,253253,6.095462006694574
Salvation Boulevard,51995,6.076110239056172
The Ten,13173,6.008511501570169
A Room for Romeo Brass,22908,6.122915139639312
Hodejegerne,70670,6.4473052248108225
Grabbers,84204,6.079159416521367
Saint Ralph,25248,6.1321896099770195
Miss Julie,230266,6.083019026194888
Somewhere in Time,16633,6.228543642641453
Dum Maaro Dum,63006,6.0876593525822695
Insidious: Chapter 2,91586,6.34640102027072
Saw II,215,6.223667280863715
10 Cloverfield Lane,333371,6.637611102167368
Jackass: The Movie,9012,6.096039157503464
Lights Out,345911,6.218677946958211
Paranormal Activity 3,72571,6.00182181869712
Ouija,242512,5.411893279859052
A Nightmare on Elm Street 3: Dream Warriors,10072,6.225801546493358
No se Aceptan Devoluciones,211954,6.3999600933660465
Paranormal Activity 4,82990,5.707083727795078
The Robe,29912,6.110663743422065
The Return of the Pink Panther,11843,6.189093639791309
Freddy's Dead: The Final Nightmare,11284,5.8263124200074285
Monster,504,6.453547965642127
"20,000 Leagues Under the Sea",173,6.218068628281162
Paranormal Activity: The Marked Ones,227348,5.755804793929625
The Elephant Man,1955,6.9856247085461725
Dallas Buyers Club,152532,7.532458227679729
The Lazarus Effect,243940,5.6901105738410465
Memento,77,7.789583965585458
Oculus,157547,6.215083853425174
